Box, 15, 272, 255, 1, 62, 20
Box, 31, 271, 255, 16, 64, 11
Box, 92, 289, 256, 16, 23, 24
Box, 142, 272, 255, 16, 62, 20
Box, 172, 272, 255, 16, 62, 19
Box, 202, 272, 255, 16, 62, 19
Box, 233, 280, 255, 16, 41, 20
Box, 313, 266, 255, 16, 70, 18
Box, 343, 287, 255, 16, 28, 18
Box, 404, 267, 255, 17, 67, 20
Box, 434, 272, 255, 17, 62, 20
Box, 498, 278, 255, 1, 50, 19
Shelf, 62, 256, 255, 96, 94, 49
Shelf, 204, 256, 255, 161, 94, 49
Shelf, 375, 256, 255, 161, 94, 49
Shelf, 483, 256, 255, 31, 94, 49
