Box, 17, 291, 256, 4, 24, 24
Box, 56, 273, 255, 16, 61, 20
Box, 86, 273, 255, 16, 61, 19
Box, 114, 273, 255, 17, 61, 19
Box, 147, 282, 255, 16, 42, 20
Box, 227, 268, 255, 16, 70, 18
Box, 257, 288, 255, 16, 29, 18
Box, 317, 269, 255, 16, 68, 20
Box, 347, 273, 255, 16, 61, 20
Box, 426, 279, 255, 16, 50, 19
Box, 456, 268, 255, 16, 70, 18
Box, 486, 295, 255, 25, 15, 20
Shelf, 19, 257, 255, 9, 94, 49
Shelf, 116, 257, 255, 161, 94, 49
Shelf, 289, 257, 255, 161, 94, 49
Shelf, 439, 257, 255, 118, 94, 49
