Box, 26, 289, 256, 25, 23, 24
Box, 76, 272, 255, 16, 62, 20
Box, 106, 272, 255, 16, 62, 19
Box, 134, 272, 255, 17, 62, 19
Box, 167, 280, 255, 16, 41, 20
Box, 247, 266, 255, 16, 70, 18
Box, 277, 287, 255, 16, 28, 18
Box, 337, 267, 255, 16, 67, 20
Box, 367, 272, 255, 16, 62, 20
Box, 446, 278, 255, 16, 50, 19
Box, 476, 266, 255, 16, 70, 18
Box, 495, 293, 255, 5, 15, 20
Shelf, 29, 256, 255, 30, 94, 49
Shelf, 135, 256, 255, 161, 94, 49
Shelf, 308, 256, 255, 161, 94, 49
Shelf, 449, 256, 255, 99, 94, 49
