Box, 24, 289, 256, 20, 23, 24
Box, 71, 272, 255, 16, 62, 20
Box, 101, 272, 255, 16, 62, 19
Box, 131, 272, 255, 16, 62, 19
Box, 163, 280, 255, 16, 41, 20
Box, 242, 266, 255, 16, 70, 18
Box, 273, 287, 255, 16, 28, 18
Box, 333, 267, 255, 16, 67, 20
Box, 363, 272, 255, 16, 62, 20
Box, 441, 278, 255, 16, 50, 19
Box, 472, 266, 255, 16, 70, 18
Box, 493, 293, 255, 9, 15, 20
Shelf, 26, 256, 255, 25, 94, 49
Shelf, 132, 256, 255, 162, 94, 49
Shelf, 304, 256, 255, 161, 94, 49
Shelf, 446, 256, 255, 103, 94, 49
