Box, 22, 289, 256, 16, 23, 24
Box, 67, 272, 255, 16, 62, 20
Box, 97, 272, 255, 16, 62, 19
Box, 127, 272, 255, 16, 62, 19
Box, 159, 280, 255, 17, 41, 20
Box, 238, 266, 255, 16, 70, 18
Box, 268, 287, 255, 16, 28, 18
Box, 329, 267, 255, 17, 67, 20
Box, 359, 272, 255, 17, 62, 20
Box, 437, 278, 255, 16, 50, 19
Box, 468, 266, 255, 16, 70, 18
Box, 492, 293, 255, 14, 15, 20
Shelf, 24, 256, 255, 21, 94, 49
Shelf, 128, 256, 255, 161, 94, 49
Shelf, 300, 256, 255, 161, 94, 49
Shelf, 446, 256, 255, 106, 94, 49
