Box, 20, 289, 256, 11, 23, 24
Box, 63, 272, 255, 16, 62, 20
Box, 93, 272, 255, 16, 62, 19
Box, 123, 272, 255, 16, 62, 19
Box, 154, 280, 255, 17, 41, 20
Box, 234, 266, 255, 17, 70, 18
Box, 264, 287, 255, 17, 28, 18
Box, 326, 267, 255, 16, 67, 20
Box, 356, 272, 255, 16, 62, 20
Box, 433, 278, 255, 16, 50, 19
Box, 464, 266, 255, 17, 70, 18
Box, 489, 293, 255, 17, 15, 20
Shelf, 22, 256, 255, 17, 94, 49
Shelf, 124, 256, 255, 161, 94, 49
Shelf, 295, 256, 255, 161, 94, 49
Shelf, 443, 256, 255, 110, 94, 49
