Box, 14, 289, 256, 1, 23, 24
Box, 51, 272, 255, 16, 62, 20
Box, 81, 272, 255, 16, 62, 19
Box, 111, 272, 255, 16, 62, 19
Box, 143, 280, 255, 16, 41, 20
Box, 222, 266, 255, 16, 70, 18
Box, 253, 287, 255, 16, 28, 18
Box, 313, 267, 255, 16, 67, 20
Box, 343, 272, 255, 16, 62, 20
Box, 421, 278, 255, 16, 50, 19
Box, 452, 266, 255, 16, 70, 18
Box, 483, 293, 255, 16, 15, 20
Box, 498, 293, 255, 1, 15, 18
Shelf, 17, 256, 255, 6, 94, 49
Shelf, 112, 256, 255, 162, 94, 49
Shelf, 284, 256, 255, 161, 94, 49
Shelf, 437, 256, 255, 124, 94, 49
