Box, 18, 289, 256, 9, 23, 24
Box, 59, 272, 255, 17, 62, 20
Box, 89, 272, 255, 17, 62, 19
Box, 119, 272, 255, 17, 62, 19
Box, 151, 280, 255, 16, 41, 20
Box, 231, 266, 255, 16, 70, 18
Box, 261, 287, 255, 16, 28, 18
Box, 322, 267, 255, 16, 67, 20
Box, 352, 272, 255, 16, 62, 20
Box, 429, 278, 255, 17, 50, 19
Box, 459, 266, 255, 17, 70, 18
Box, 488, 293, 255, 21, 15, 20
Shelf, 21, 256, 255, 14, 94, 49
Shelf, 120, 256, 255, 161, 94, 49
Shelf, 292, 256, 255, 162, 94, 49
Shelf, 441, 256, 255, 115, 94, 49
