Box, 22, 187, 256, 15, 46, 24
Box, 47, 176, 256, 16, 69, 16
Box, 78, 176, 256, 16, 69, 16
Box, 154, 176, 256, 17, 69, 16
Box, 216, 204, 255, 16, 14, 19
Box, 247, 188, 255, 16, 43, 20
Box, 331, 204, 255, 16, 14, 19
Box, 362, 176, 256, 16, 69, 16
Box, 393, 179, 255, 16, 64, 11
Box, 423, 181, 256, 16, 58, 24
Box, 476, 202, 255, 16, 15, 20
Box, 496, 185, 256, 4, 52, 16
Shelf, 55, 162, 255, 82, 97, 49
Shelf, 189, 162, 255, 161, 97, 49
Shelf, 360, 162, 255, 161, 97, 49
Shelf, 474, 162, 255, 47, 97, 49
