Box, 17, 187, 256, 4, 46, 24
Box, 37, 176, 256, 16, 69, 16
Box, 67, 176, 256, 16, 69, 16
Box, 144, 176, 256, 17, 69, 16
Box, 204, 204, 255, 17, 14, 19
Box, 237, 188, 255, 16, 43, 20
Box, 319, 204, 255, 17, 14, 19
Box, 351, 176, 256, 16, 69, 16
Box, 382, 179, 255, 16, 64, 11
Box, 412, 181, 256, 16, 58, 24
Box, 464, 202, 255, 17, 15, 20
Box, 490, 185, 256, 15, 52, 16
Shelf, 50, 162, 255, 70, 97, 49
Shelf, 177, 162, 255, 162, 97, 49
Shelf, 349, 162, 255, 161, 97, 49
Shelf, 469, 162, 255, 58, 97, 49
