Box, 16, 73, 255, 4, 61, 20
Box, 33, 72, 255, 16, 64, 11
Box, 112, 70, 255, 16, 67, 20
Box, 143, 68, 255, 16, 71, 18
Box, 173, 69, 256, 16, 69, 16
Box, 203, 72, 255, 16, 64, 11
Box, 263, 89, 255, 16, 29, 20
Box, 294, 93, 255, 17, 22, 11
Box, 324, 74, 256, 17, 59, 24
Box, 354, 68, 255, 17, 71, 18
Box, 433, 88, 255, 16, 29, 20
Box, 463, 72, 255, 16, 64, 11
Box, 489, 75, 255, 19, 56, 20
Shelf, 34, 64, 255, 40, 79, 49
Shelf, 148, 64, 255, 161, 79, 49
Shelf, 319, 64, 255, 161, 79, 49
Shelf, 454, 64, 255, 87, 79, 49
