Box, 16, 88, 255, 5, 31, 20
Box, 34, 73, 255, 17, 61, 20
Box, 64, 72, 255, 17, 64, 11
Box, 144, 70, 255, 17, 67, 20
Box, 176, 68, 255, 16, 71, 18
Box, 204, 69, 256, 17, 69, 16
Box, 236, 72, 255, 16, 64, 11
Box, 294, 89, 255, 17, 29, 20
Box, 327, 93, 255, 16, 22, 11
Box, 357, 74, 256, 16, 59, 24
Box, 387, 68, 255, 16, 71, 18
Box, 466, 88, 255, 16, 29, 20
Box, 489, 72, 255, 19, 64, 11
Shelf, 50, 64, 255, 73, 79, 49
Shelf, 179, 64, 255, 161, 79, 49
Shelf, 351, 64, 255, 161, 79, 49
Shelf, 471, 64, 255, 56, 79, 49
