Box, 18, 73, 255, 9, 61, 20
Box, 38, 72, 255, 16, 64, 11
Box, 117, 70, 255, 16, 67, 20
Box, 148, 68, 255, 16, 71, 18
Box, 178, 69, 256, 16, 69, 16
Box, 208, 72, 255, 16, 64, 11
Box, 268, 89, 255, 16, 29, 20
Box, 299, 93, 255, 17, 22, 11
Box, 331, 74, 256, 16, 59, 24
Box, 361, 68, 255, 16, 71, 18
Box, 438, 88, 255, 16, 29, 20
Box, 468, 72, 255, 16, 64, 11
Box, 492, 75, 255, 14, 56, 20
Shelf, 36, 64, 255, 45, 79, 49
Shelf, 153, 64, 255, 161, 79, 49
Shelf, 325, 64, 255, 161, 79, 49
Shelf, 457, 64, 255, 82, 79, 49
