Box, 14, 73, 255, 1, 61, 20
Box, 29, 72, 255, 17, 64, 11
Box, 109, 70, 255, 17, 67, 20
Box, 141, 68, 255, 16, 71, 18
Box, 171, 69, 256, 16, 69, 16
Box, 201, 72, 255, 16, 64, 11
Box, 261, 89, 255, 16, 29, 20
Box, 292, 93, 255, 16, 22, 11
Box, 322, 74, 256, 16, 59, 24
Box, 352, 68, 255, 16, 71, 18
Box, 431, 88, 255, 16, 29, 20
Box, 461, 72, 255, 16, 64, 11
Box, 487, 75, 255, 22, 56, 20
Shelf, 32, 64, 255, 37, 79, 49
Shelf, 144, 64, 255, 161, 79, 49
Shelf, 315, 64, 255, 161, 79, 49
Shelf, 453, 64, 255, 90, 79, 49
