Box, 22, 76, 256, 14, 59, 24
Box, 44, 90, 255, 17, 31, 20
Box, 76, 75, 255, 16, 61, 20
Box, 106, 74, 255, 16, 64, 11
Box, 186, 72, 255, 16, 67, 20
Box, 217, 70, 255, 16, 71, 18
Box, 246, 71, 256, 16, 69, 16
Box, 277, 74, 255, 16, 64, 11
Box, 336, 91, 255, 16, 29, 20
Box, 368, 95, 255, 16, 22, 11
Box, 398, 76, 256, 16, 59, 24
Box, 428, 70, 255, 16, 71, 18
Box, 493, 90, 255, 7, 29, 20
Shelf, 71, 66, 255, 113, 79, 49
Shelf, 220, 66, 255, 161, 79, 49
Shelf, 392, 66, 255, 162, 79, 49
Shelf, 491, 66, 255, 14, 79, 49
