Box, 25, 73, 255, 20, 61, 20
Box, 49, 72, 255, 17, 64, 11
Box, 129, 70, 255, 17, 67, 20
Box, 161, 68, 255, 16, 71, 18
Box, 191, 69, 256, 16, 69, 16
Box, 221, 72, 255, 16, 64, 11
Box, 281, 89, 255, 16, 29, 20
Box, 312, 93, 255, 16, 22, 11
Box, 342, 74, 256, 16, 59, 24
Box, 372, 68, 255, 16, 71, 18
Box, 451, 88, 255, 16, 29, 20
Box, 481, 72, 255, 16, 64, 11
Box, 496, 75, 255, 3, 56, 20
Shelf, 43, 64, 255, 56, 79, 49
Shelf, 164, 64, 255, 161, 79, 49
Shelf, 335, 64, 255, 161, 79, 49
Shelf, 463, 64, 255, 70, 79, 49
