Box, 18, 89, 255, 9, 31, 20
Box, 38, 74, 255, 16, 61, 20
Box, 68, 73, 255, 16, 63, 11
Box, 148, 71, 255, 16, 67, 20
Box, 179, 69, 255, 17, 71, 18
Box, 209, 71, 256, 17, 68, 16
Box, 239, 73, 255, 17, 63, 11
Box, 299, 91, 255, 17, 28, 20
Box, 331, 94, 255, 16, 22, 11
Box, 361, 76, 256, 16, 58, 24
Box, 391, 69, 255, 16, 71, 18
Box, 469, 89, 255, 17, 29, 20
Box, 491, 73, 255, 14, 63, 11
Shelf, 52, 66, 255, 76, 78, 49
Shelf, 184, 66, 255, 161, 78, 49
Shelf, 355, 66, 255, 161, 78, 49
Shelf, 473, 66, 255, 51, 78, 49
