Box, 14, 88, 255, 1, 31, 20
Box, 31, 73, 255, 16, 61, 20
Box, 61, 72, 255, 16, 64, 11
Box, 141, 70, 255, 16, 67, 20
Box, 171, 68, 255, 16, 71, 18
Box, 201, 69, 256, 16, 69, 16
Box, 232, 72, 255, 16, 64, 11
Box, 291, 89, 255, 16, 29, 20
Box, 322, 93, 255, 16, 22, 11
Box, 353, 74, 256, 16, 59, 24
Box, 383, 68, 255, 16, 71, 18
Box, 461, 88, 255, 16, 29, 20
Box, 487, 72, 255, 22, 64, 11
Shelf, 48, 64, 255, 69, 79, 49
Shelf, 174, 64, 255, 161, 79, 49
Shelf, 347, 64, 255, 162, 79, 49
Shelf, 468, 64, 255, 59, 79, 49
