Box, 19, 73, 255, 11, 61, 20
Box, 41, 72, 255, 16, 64, 11
Box, 121, 70, 255, 16, 67, 20
Box, 151, 68, 255, 16, 71, 18
Box, 181, 69, 256, 16, 69, 16
Box, 212, 72, 255, 16, 64, 11
Box, 271, 89, 255, 16, 29, 20
Box, 302, 93, 255, 16, 22, 11
Box, 333, 74, 256, 16, 59, 24
Box, 363, 68, 255, 16, 71, 18
Box, 441, 88, 255, 16, 29, 20
Box, 471, 72, 255, 16, 64, 11
Box, 493, 75, 255, 10, 56, 20
Shelf, 38, 64, 255, 49, 79, 49
Shelf, 155, 64, 255, 161, 79, 49
Shelf, 328, 64, 255, 161, 79, 49
Shelf, 459, 64, 255, 79, 79, 49
