Box, 19, 76, 256, 10, 59, 24
Box, 41, 90, 255, 16, 31, 20
Box, 72, 75, 255, 16, 61, 20
Box, 102, 74, 255, 16, 64, 11
Box, 182, 72, 255, 16, 67, 20
Box, 212, 70, 255, 16, 71, 18
Box, 242, 71, 256, 16, 69, 16
Box, 273, 74, 255, 16, 64, 11
Box, 332, 91, 255, 16, 29, 20
Box, 363, 95, 255, 16, 22, 11
Box, 394, 76, 256, 17, 59, 24
Box, 424, 70, 255, 17, 71, 18
Box, 492, 90, 255, 12, 29, 20
Shelf, 69, 66, 255, 110, 79, 49
Shelf, 216, 66, 255, 161, 79, 49
Shelf, 389, 66, 255, 161, 79, 49
Shelf, 489, 66, 255, 19, 79, 49
