Box, 21, 88, 255, 14, 31, 20
Box, 42, 73, 255, 16, 61, 20
Box, 73, 72, 255, 16, 64, 11
Box, 152, 70, 255, 16, 67, 20
Box, 183, 68, 255, 16, 71, 18
Box, 213, 69, 256, 16, 69, 16
Box, 243, 72, 255, 16, 64, 11
Box, 303, 89, 255, 16, 29, 20
Box, 334, 93, 255, 17, 22, 11
Box, 364, 74, 256, 17, 59, 24
Box, 394, 68, 255, 17, 71, 18
Box, 473, 88, 255, 16, 29, 20
Box, 493, 72, 255, 10, 64, 11
Shelf, 54, 64, 255, 81, 79, 49
Shelf, 188, 64, 255, 161, 79, 49
Shelf, 359, 64, 255, 161, 79, 49
Shelf, 475, 64, 255, 48, 79, 49
