Box, 23, 73, 255, 16, 61, 20
Box, 46, 72, 255, 16, 64, 11
Box, 126, 70, 255, 16, 67, 20
Box, 157, 68, 255, 16, 71, 18
Box, 186, 69, 256, 16, 69, 16
Box, 217, 72, 255, 16, 64, 11
Box, 276, 89, 255, 16, 29, 20
Box, 308, 93, 255, 16, 22, 11
Box, 338, 74, 256, 16, 59, 24
Box, 368, 68, 255, 16, 71, 18
Box, 447, 88, 255, 16, 29, 20
Box, 477, 72, 255, 16, 64, 11
Box, 495, 75, 255, 5, 56, 20
Shelf, 41, 64, 255, 54, 79, 49
Shelf, 160, 64, 255, 161, 79, 49
Shelf, 333, 64, 255, 161, 79, 49
Shelf, 461, 64, 255, 74, 79, 49
