Box, 15, 76, 256, 2, 59, 24
Box, 33, 90, 255, 16, 31, 20
Box, 63, 75, 255, 16, 61, 20
Box, 94, 74, 255, 17, 64, 11
Box, 173, 72, 255, 16, 67, 20
Box, 204, 70, 255, 17, 71, 18
Box, 234, 71, 256, 17, 69, 16
Box, 264, 74, 255, 17, 64, 11
Box, 324, 91, 255, 17, 29, 20
Box, 356, 95, 255, 16, 22, 11
Box, 386, 76, 256, 16, 59, 24
Box, 416, 70, 255, 16, 71, 18
Box, 488, 90, 255, 20, 29, 20
Shelf, 64, 66, 255, 101, 79, 49
Shelf, 208, 66, 255, 161, 79, 49
Shelf, 380, 66, 255, 161, 79, 49
Shelf, 486, 66, 255, 26, 79, 49
