Box, 23, 78, 256, 19, 58, 24
Box, 48, 91, 255, 16, 31, 20
Box, 79, 76, 255, 17, 61, 20
Box, 109, 75, 255, 17, 63, 11
Box, 189, 73, 255, 17, 67, 20
Box, 221, 71, 255, 16, 71, 18
Box, 251, 73, 256, 16, 68, 16
Box, 281, 75, 255, 16, 63, 11
Box, 341, 93, 255, 16, 28, 20
Box, 372, 96, 255, 16, 22, 11
Box, 402, 78, 256, 16, 58, 24
Box, 432, 71, 255, 16, 71, 18
Box, 497, 91, 255, 4, 29, 20
Shelf, 72, 68, 255, 117, 78, 49
Shelf, 224, 68, 255, 161, 78, 49
Shelf, 395, 68, 255, 161, 78, 49
Shelf, 493, 68, 255, 11, 78, 49
