Box, 24, 88, 255, 21, 31, 20
Box, 51, 73, 255, 16, 61, 20
Box, 81, 72, 255, 16, 64, 11
Box, 161, 70, 255, 16, 67, 20
Box, 191, 68, 255, 16, 71, 18
Box, 221, 69, 256, 16, 69, 16
Box, 252, 72, 255, 16, 64, 11
Box, 311, 89, 255, 16, 29, 20
Box, 342, 93, 255, 16, 22, 11
Box, 373, 74, 256, 16, 59, 24
Box, 403, 68, 255, 16, 71, 18
Box, 481, 88, 255, 16, 29, 20
Box, 497, 72, 255, 3, 64, 11
Shelf, 58, 64, 255, 89, 79, 49
Shelf, 195, 64, 255, 161, 79, 49
Shelf, 368, 64, 255, 161, 79, 49
Shelf, 478, 64, 255, 39, 79, 49
